id,birthdate,deathdate,prefix,first,last,suffix,maiden,marital,race,ethnicity,gender,birthplace,address,city,state,county,zip,lat,lon
2147f600-50e5-d6c8-ae1e-930dc97e0664,1940-07-06,unknown,Mr.,Carter549,Welch179,unknown,unknown,M,hawaiian,nonhispanic,M,Plymouth  Massachusetts  US,861 Ziemann Burg Apt 47,Boston,Massachusetts,Suffolk County,2114.0,42.35108801859669,-71.02382875
1685befc-4c9e-a69f-d65f-952abe34c74c,1974-04-21,unknown,Mr.,Luigi346,Satterfield305,unknown,unknown,M,white,hispanic,M,Bourne  Massachusetts  US,325 Buckridge Drive,Boston,Massachusetts,Suffolk County,2113.0,42.31954017647705,-71.10354221
11844ff2-5918-bb2f-5b7d-65aa702f0cd8,1968-10-08,unknown,Mrs.,Izetta651,Farrell962,unknown,Blanda868,M,white,nonhispanic,F,Holliston  Massachusetts  US,733 Abshire Gate Apt 86,Boston,Massachusetts,Suffolk County,2134.0,42.36864405906877,-70.95946616
b1718eb9-d687-b7f6-d6a3-ed99fb61d3f8,1991-10-04,unknown,Mrs.,Keva141,Cummerata161,unknown,Rau926,M,white,nonhispanic,F,Northborough  Massachusetts  US,950 Hudson Parade,Quincy,Massachusetts,Norfolk County,2186.0,42.28709345,-71.02030499
dabb67a9-bc4b-bc40-696e-65546a548d39,1929-01-28,2016-04-22,Mr.,Martin117,Konopelski743,unknown,unknown,M,white,nonhispanic,M,Worcester  Massachusetts  US,247 Bauch Rest,Boston,Massachusetts,Suffolk County,2134.0,42.41511516516555,-71.01203294
6b495db9-938d-ef65-ee0d-1d4224e77157,1929-01-28,2014-01-14,Mr.,Shannon293,Hartmann983,unknown,unknown,M,white,nonhispanic,M,Salisbury  Massachusetts  US,979 Donnelly Ranch Unit 21,Boston,Massachusetts,Suffolk County,2115.0,42.3568884574244,-71.09116462
49bc1d54-ed70-7ec5-02cb-76c178292427,1929-01-28,2013-05-14,Mr.,Kurtis994,Bartell116,unknown,unknown,M,white,nonhispanic,M,Marblehead  Massachusetts  US,103 Will Meadow,Boston,Massachusetts,Suffolk County,2120.0,42.36613626198402,-71.09215897
3e834f22-c366-4385-cbee-c11e3feb329a,1929-01-28,2018-10-31,Mr.,Lazaro919,Herman763,unknown,unknown,S,white,nonhispanic,M,Marlborough  Massachusetts  US,664 Walter Mill,Boston,Massachusetts,Suffolk County,2135.0,42.38401269,-71.03004328
bc00349c-53a2-0851-77ab-60164bec8202,1946-06-22,unknown,Ms.,Micha632,Doyle959,unknown,unknown,S,black,nonhispanic,F,Lowell  Massachusetts  US,534 Terry Trail Unit 91,Boston,Massachusetts,Suffolk County,2121.0,42.33577499431873,-70.96616873
778ba8e5-5f9b-31b7-e3b5-460a32c482b4,1947-02-04,unknown,Ms.,Alayna598,Bergstrom287,unknown,unknown,S,white,nonhispanic,F,New Bedford  Massachusetts  US,997 Toy Station Suite 34,Winthrop,Massachusetts,Suffolk County,2152.0,42.32662126136426,-71.0538797
3a760999-9273-f614-a31d-cb134cd40c31,1958-05-08,unknown,Mrs.,Lynne528,Hammes673,unknown,Beer512,M,white,nonhispanic,F,Agawam  Massachusetts  US,1076 Huel Ramp,Hingham,Massachusetts,Plymouth County,2043.0,42.25934038061666,-70.83231649
481cc195-b1b2-d08d-990d-e6f588a619ea,1929-06-02,unknown,Mr.,Winford225,Klein929,unknown,unknown,M,white,hispanic,M,Hardwick  Massachusetts  US,934 Mann Vale,Boston,Massachusetts,Suffolk County,2124.0,42.32184280045799,-71.15084963
a7426d06-9c0a-f05b-c9da-63eefb5c3bd3,1977-01-10,2021-01-02,Mrs.,Rosanne862,Schumm995,unknown,Kshlerin58,M,white,nonhispanic,F,Lakeville  Massachusetts  US,952 Hermiston Corner,Boston,Massachusetts,Suffolk County,2111.0,42.3445064651218,-71.02996706
50723ad0-36ac-615b-14dc-ca93019aba6b,1957-12-27,unknown,Mrs.,Rosa195,Gollum504,unknown,Montes106,M,white,hispanic,F,Portsmouth  Saint John Parish  DM,330 Orn Trail,Boston,Massachusetts,Suffolk County,2199.0,42.31705504766411,-71.16512791
d3212224-2a5f-6a90-e111-4de13c97882f,1977-01-10,unknown,Mrs.,Loise968,Yost751,unknown,Bednar518,M,white,nonhispanic,F,Amesbury  Massachusetts  US,673 Bartell Pathway Apt 71,Boston,Massachusetts,Suffolk County,2163.0,42.32820054583323,-71.0760178
fc01104b-f296-073d-3a06-77f1cc886950,1947-11-11,unknown,Ms.,Adrianna470,Barrows492,unknown,unknown,S,white,nonhispanic,F,Douglas  Massachusetts  US,187 Langworth View Apt 57,Quincy,Massachusetts,Norfolk County,2131.5,42.30839084209261,-71.03838366
f2436301-8a23-a982-6445-3b7c54aeb670,1940-07-23,unknown,Mr.,Gil594,Reilly981,unknown,unknown,M,black,nonhispanic,M,Medford  Massachusetts  US,281 Moore Parade,Boston,Massachusetts,Suffolk County,2125.0,42.38755133328173,-71.06157287
1a452603-0f36-96e9-cdd2-5cb7b86d38af,1941-08-04,unknown,Mrs.,Fallon874,Osinski784,unknown,Wintheiser220,M,asian,nonhispanic,F,Westborough  Massachusetts  US,305 Kilback Station,Cambridge,Massachusetts,Middlesex County,2141.0,42.32687731650775,-71.08087275
43e50fdd-f126-eacc-0a77-55d6c20bdf71,1988-04-13,unknown,Mr.,Marlon619,Boehm581,unknown,unknown,S,white,nonhispanic,M,Worcester  Massachusetts  US,695 Mills Annex Apt 79,Cohasset,Massachusetts,Norfolk County,2131.5,42.30590513790207,-70.80806206
7f3c281d-50ec-5728-d46c-db6f5956f168,1981-04-09,unknown,Mrs.,Melynda458,McClure239,unknown,Hudson301,M,white,nonhispanic,F,Reading  Massachusetts  US,579 Konopelski View Unit 93,Revere,Massachusetts,Suffolk County,2151.0,42.37476911138657,-70.95495191
19d9c6b1-6a1c-7ba3-8648-e0150491a7a7,1930-03-06,unknown,Mrs.,Trena506,Ferry570,unknown,Altenwerth646,M,white,hispanic,F,Webster  Massachusetts  US,648 Roob Throughway Suite 69,Boston,Massachusetts,Suffolk County,2119.0,42.30725129490886,-71.04568176
509df6f0-3012-d067-317b-375ccaa8f3d9,1928-09-24,unknown,Mr.,Laverne101,Rath779,unknown,unknown,M,white,nonhispanic,M,Natick  Massachusetts  US,1075 Rogahn Neck,Hingham,Massachusetts,Plymouth County,2043.0,42.25951365129936,-70.86699672
1ed4864d-27c6-0205-9cb9-b8883686ab89,1941-02-02,2020-08-29,Mr.,Wendell199,Hessel84,unknown,unknown,M,black,nonhispanic,M,Woburn  Massachusetts  US,483 Miller Fork,Medford,Massachusetts,Middlesex County,2131.5,42.34196035465496,-71.06505414
2ae41957-7fa9-fe22-5835-59c56d0a1861,1939-11-04,unknown,Mrs.,Charlette938,Bernhard322,unknown,Reichert620,M,white,nonhispanic,F,Somerville  Massachusetts  US,895 Donnelly Gateway Apt 48,Boston,Massachusetts,Suffolk County,2152.0,42.35897576505596,-71.02569039
36610533-fdd2-c855-a0c3-085bf30eebfc,1980-02-28,unknown,Ms.,Pearly845,Schulist381,unknown,unknown,S,white,nonhispanic,F,Worcester  Massachusetts  US,430 Bosco Stravenue Suite 31,Cohasset,Massachusetts,Norfolk County,2131.5,42.22244450443503,-70.80004339
19e7fef9-9b88-ebb5-7704-b238be88f5fc,1948-12-17,unknown,Ms.,Patricia625,Sevilla788,unknown,unknown,S,white,hispanic,F,La Paz  Baja California  MX,1098 Anderson Byway,Boston,Massachusetts,Suffolk County,2111.0,42.36591831257677,-70.99988603
ff1b3c26-53a6-4590-ce79-a3f7269274ea,1990-09-22,unknown,Mrs.,Candi549,Hane680,unknown,Thompson596,M,white,nonhispanic,F,Plymouth  Massachusetts  US,476 Price Bypass,Cambridge,Massachusetts,Middlesex County,2140.0,42.35686215469412,-71.03436774
1fc70608-ecd7-a4a6-b003-fde15137d541,1938-11-24,unknown,Mrs.,Yolanda648,Montoya249,unknown,Gallegos952,M,white,hispanic,F,Guatemala City  Guatemala  GT,720 Yost Loaf Suite 17,Boston,Massachusetts,Suffolk County,2127.0,42.36305879901131,-71.02985736
bc4bc1c7-5887-80a6-383b-16dd61054474,1986-12-25,unknown,Mrs.,Emelda84,Funk324,unknown,Kirlin939,M,white,nonhispanic,F,Swansea  Massachusetts  US,405 Prosacco Rapid Unit 40,Hingham,Massachusetts,Plymouth County,2043.0,42.22401121580372,-70.910002
9bb258bc-abcb-1473-22dd-be65c1c5ad23,1934-06-06,unknown,Mr.,Shawn523,Borer986,unknown,unknown,S,white,nonhispanic,M,Amesbury  Massachusetts  US,671 Gerlach Run Apt 46,Brookline,Massachusetts,Norfolk County,2131.5,42.36641548891691,-71.11897725
313d2627-15e7-c9a3-489b-dfaf1a8cf138,1941-04-07,unknown,Mr.,Hollis7,Considine820,unknown,unknown,S,white,nonhispanic,M,Boston  Massachusetts  US,599 Conroy Skyway Suite 50,Boston,Massachusetts,Suffolk County,2114.0,42.32972555,-71.12053127
d14b5ecd-e7c8-4f73-75a5-bbdc79917c94,1964-04-24,unknown,Mrs.,Roxane435,Predovic534,unknown,McCullough561,M,white,nonhispanic,F,Somerville  Massachusetts  US,657 Bartoletti Mews,Cohasset,Massachusetts,Norfolk County,2131.5,42.29157202551657,-70.83434099
86e36715-1b85-289d-83d3-790a7bcf51bd,1980-04-01,unknown,Mr.,Eldon28,Green467,unknown,unknown,M,white,nonhispanic,M,Auburn  Massachusetts  US,167 Morissette Pathway Unit 20,Braintree,Massachusetts,Norfolk County,2184.0,42.24521943271709,-70.98019645
bd06b837-73f9-36df-27ca-1537addad371,1980-11-19,unknown,Mr.,Trevor374,Fadel536,unknown,unknown,M,white,nonhispanic,M,Wellesley  Massachusetts  US,644 Marvin Dale,Boston,Massachusetts,Suffolk County,2115.0,42.30653538863642,-71.00093751
d987f077-6c49-b9c3-1217-0a435364edd0,1927-02-05,2017-12-16,Mrs.,Richard937,Blanda868,unknown,Ryan260,M,other,nonhispanic,F,Riyadh  Riyadh  SA,1066 Kessler Junction Suite 48,Boston,Massachusetts,Suffolk County,2134.0,42.36552300853688,-71.1037039
b1c5cbc4-4bf4-ef9b-1507-8a87d3c8f10d,1922-12-06,unknown,Mrs.,Libby988,Wuckert783,unknown,McKenzie376,M,white,nonhispanic,F,Methuen  Massachusetts  US,792 Tromp Club Unit 84,Somerville,Massachusetts,Middlesex County,2131.5,42.37744800546617,-71.05261597
9fd941d1-a6a1-a223-c359-757c37d5eae6,1927-02-05,2018-05-24,Ms.,Keva141,Braun514,unknown,unknown,S,other,nonhispanic,F,Khamis Mushayt  Asir  SA,320 Casper Frontage road Apt 41,Boston,Massachusetts,Suffolk County,2116.0,42.32841354909221,-70.99100877
20f86dda-a492-2acc-63fb-2c361b0367ed,1990-01-06,unknown,Mrs.,Coretta598,Hettinger594,unknown,Roberts511,M,white,hispanic,F,Sandwich  Massachusetts  US,438 Collins Grove Unit 52,Boston,Massachusetts,Suffolk County,2136.0,42.37257544613382,-70.95862881
2a1fdd2a-bd79-8e25-2ff4-9d60f48e6597,1927-02-05,unknown,Ms.,Eliza161,Murazik203,unknown,unknown,S,other,nonhispanic,F,Najran  Najran  SA,489 Rogahn Underpass,Boston,Massachusetts,Suffolk County,2467.0,42.34195496,-71.01685414
7ac9ddd0-1d38-ecf3-ba95-c5f0695cc6c0,1955-01-26,unknown,Mr.,Darren774,Bruen238,unknown,unknown,M,white,nonhispanic,M,Plymouth  Massachusetts  US,434 Koelpin Alley,Boston,Massachusetts,Suffolk County,2124.0,42.32017601066633,-71.07532328
814d792a-34dc-914b-d260-fe697866957a,1935-03-04,unknown,Mr.,Monroe732,Quigley282,unknown,unknown,M,black,hispanic,M,Brookline  Massachusetts  US,516 Lemke Meadow,Boston,Massachusetts,Suffolk County,2152.0,42.37835561167569,-71.03901827
f89472c6-994a-e5f2-c1c7-467509dfd857,1954-10-16,unknown,Mr.,Levi940,Walsh511,unknown,unknown,M,asian,nonhispanic,M,Boston  Massachusetts  US,1025 Romaguera Quay,Somerville,Massachusetts,Middlesex County,2145.0,42.36339450611942,-71.13661423
c86a8d7c-98c1-332b-5c04-4301a0d2eac2,1977-10-04,unknown,Mrs.,Grace552,Wunsch504,unknown,Jerde200,M,white,nonhispanic,F,Hadley  Massachusetts  US,453 Schroeder Path,Boston,Massachusetts,Suffolk County,2136.0,42.37822885354432,-71.04232736
bcae4aac-8473-01c4-8ce9-ac5245674dbb,1945-06-22,2013-07-25,Mrs.,Tanisha724,Hauck852,unknown,Carroll471,M,white,nonhispanic,F,Dedham  Massachusetts  US,967 Koepp Union Suite 65,Lynnfield,Massachusetts,Essex County,2131.5,42.48727483269824,-71.08243007
45b87421-394d-6654-4d81-6cb5b165e455,1956-07-05,unknown,Ms.,Marivel862,Little434,unknown,unknown,S,black,nonhispanic,F,Rowley  Massachusetts  US,107 Bayer Mall Unit 32,Chelsea,Massachusetts,Suffolk County,2150.0,42.36066170835447,-71.04984142
f116b085-d008-e6c6-0cc9-80615a18c7dc,1987-11-23,2014-02-13,Mr.,Stuart913,Hermann103,unknown,unknown,unknown,white,nonhispanic,M,Smith Mills  Massachusetts  US,446 Von Key Suite 92,Quincy,Massachusetts,Norfolk County,2186.0,42.33053439276096,-70.98413054
be90039b-4cb5-a969-9b98-23e89e42f421,1990-04-26,unknown,Mr.,Anibal473,Veum823,unknown,unknown,M,asian,nonhispanic,M,Melrose  Massachusetts  US,621 Larkin Wall,Revere,Massachusetts,Suffolk County,2131.5,42.39838094990372,-70.98530089
8743c20d-1312-17ef-8eeb-17e7f2083061,1924-08-31,unknown,Mr.,Arron144,King743,unknown,unknown,M,white,nonhispanic,M,Rockport  Massachusetts  US,874 Bradtke Trace,Boston,Massachusetts,Suffolk County,2151.0,42.31751604875367,-70.99712887
75e63977-5881-0193-fbc5-ee9950779d13,1966-04-18,unknown,Mr.,Fabian647,Kub800,unknown,unknown,M,white,nonhispanic,M,Stoneham  Massachusetts  US,427 Hirthe Underpass,Quincy,Massachusetts,Norfolk County,2169.0,42.29127690284538,-71.01756312
8eefc277-a191-d1cc-28eb-936e4ccef139,1940-02-20,unknown,Mr.,Willy639,Metz686,unknown,unknown,M,white,nonhispanic,M,Newton  Massachusetts  US,651 Fritsch Spur Suite 33,Boston,Massachusetts,Suffolk County,2124.0,42.40322628891109,-71.0021903
de60a9e4-1334-6078-c1f1-e5083bb20361,1929-01-19,unknown,Mr.,Armand155,Swaniawski813,unknown,unknown,M,asian,nonhispanic,M,Boston  Massachusetts  US,113 Hermiston Gateway Unit 23,Cambridge,Massachusetts,Middlesex County,2138.0,42.34922126339353,-71.0469241
99c69605-c30c-1a8e-05f8-70ce9d849103,1949-09-12,unknown,Mr.,Cristobal567,Lomeli256,unknown,unknown,M,black,hispanic,M,Gaudalajara  Jalisco  MX,146 Feeney Ville Apt 53,Revere,Massachusetts,Suffolk County,2131.5,42.39931491081383,-70.96237876
3b46a0b7-0f34-9b9a-c319-ace4a1f58c0b,1923-05-21,2021-01-04,Mr.,Efrain317,Dibbert990,unknown,unknown,M,white,nonhispanic,M,Lowell  Massachusetts  US,475 Wunsch Overpass,Boston,Massachusetts,Suffolk County,2121.0,42.36292149492703,-71.01306739
6f54d177-0d59-257b-8cd8-96d7c2254a04,1929-07-05,unknown,Mr.,Grady603,Medhurst46,unknown,unknown,S,black,nonhispanic,M,Danvers  Massachusetts  US,916 Thiel Wynd,Boston,Massachusetts,Suffolk County,2199.0,42.31217253695772,-71.06572941
dfb73d25-556b-6d1f-fb4b-0fa4b63abf68,1931-06-01,unknown,Mr.,Diego848,Ferrer164,unknown,unknown,M,black,hispanic,M,La Paz  Baja California  MX,226 Hickle Neck,Boston,Massachusetts,Suffolk County,2131.0,42.34387828451752,-71.01674217
6d285ea2-d91d-eaea-3203-7f9a7b430176,1973-11-17,2018-02-18,Mrs.,Cinda869,Carroll471,unknown,Lueilwitz711,M,white,nonhispanic,F,Salem  Massachusetts  US,509 Satterfield Knoll Apt 45,Hull,Massachusetts,Plymouth County,2045.0,42.25725334593889,-70.91312088
3fd1cb71-cb51-294b-3136-ee38563d2f72,1973-11-17,unknown,Mrs.,Holley125,McGlynn426,unknown,Cremin516,M,white,nonhispanic,F,Fitchburg  Massachusetts  US,326 Jacobson Light,Hull,Massachusetts,Plymouth County,2045.0,42.3237180215606,-70.84819668
b3083332-bec7-215e-ae25-fcb2ee8d47e1,1962-11-25,unknown,Mr.,Reed154,Zulauf375,unknown,unknown,S,white,nonhispanic,M,Hanson  Massachusetts  US,541 Simonis Estate Suite 94,Hingham,Massachusetts,Plymouth County,2131.5,42.20830837583019,-70.86649818
dc1c3f75-0055-f155-132b-1ad7302720e0,1946-03-14,unknown,Mrs.,Roselyn270,Predovic534,unknown,Heathcote539,M,white,hispanic,F,Watertown  Massachusetts  US,569 Pagac View Suite 69,Boston,Massachusetts,Suffolk County,2136.0,42.28602394874931,-71.03150826
260bbd84-c268-4f95-8dae-daafec137187,1937-08-25,unknown,Mrs.,Victorina579,Nolan344,unknown,Nienow652,M,white,nonhispanic,F,Canton  Massachusetts  US,383 Padberg Annex,Quincy,Massachusetts,Norfolk County,2170.0,42.26785403995298,-70.97134799
ad0b7dac-2dfe-dc89-5bdd-ad24e5dca41c,1973-04-19,unknown,Mr.,Kirk871,Beatty507,unknown,unknown,S,asian,nonhispanic,M,West Concord  Massachusetts  US,565 Casper Wynd Suite 60,Boston,Massachusetts,Suffolk County,2131.5,42.39912978163802,-71.00448455
ed5a29a9-c011-1d92-370f-b1b0cf81dbe3,1982-08-09,2016-12-17,Ms.,Leonora414,Sauer652,unknown,unknown,S,white,nonhispanic,F,Hingham  Massachusetts  US,444 Jakubowski Pathway,Chelsea,Massachusetts,Suffolk County,2149.0,42.36168398268238,-71.05480188
89288edc-24f5-982d-83d9-a05e12d188a7,1976-10-13,unknown,Mr.,Will178,Bernier607,unknown,unknown,M,black,nonhispanic,M,Boston  Massachusetts  US,1003 Crooks Way,Boston,Massachusetts,Suffolk County,2119.0,42.34338850793829,-71.04317057
9eb99e6f-21e9-c2dc-835f-13c6a53f9a16,1982-08-09,unknown,Mrs.,Marcelle381,Rath779,unknown,O'Kon634,M,white,nonhispanic,F,Taunton  Massachusetts  US,344 Bins Passage Unit 26,Chelsea,Massachusetts,Suffolk County,2131.5,42.37391285455804,-71.0456247
253eb00a-14cd-d4f1-b253-9ab9d681ac55,1927-12-28,unknown,Mrs.,Hoa730,Schaefer657,unknown,Schaden604,M,white,nonhispanic,F,Boston  Massachusetts  US,657 Hayes Village Apt 94,Boston,Massachusetts,Suffolk County,2108.0,42.36582908158711,-71.06639926
7b945a11-d840-a9d3-3421-8a0372d5ff9a,1965-02-25,unknown,Mrs.,Florencia449,Hodkiewicz467,unknown,Padberg411,M,white,nonhispanic,F,Athens  Athens Prefecture  GR,1047 Wiegand Alley Suite 69,Hingham,Massachusetts,Plymouth County,2131.5,42.24399757,-70.87155707
40a35599-ab4e-7b04-2759-10e850f9a896,1943-12-12,unknown,Mrs.,Lilia791,Barajas558,unknown,Navarrete760,M,white,hispanic,F,Tegucigalpa  Francisco Morazán  HN,1098 Jenkins Path,Boston,Massachusetts,Suffolk County,2131.0,42.34394083013679,-70.99614761
be66cdbe-0379-ab61-5cd4-13c45362895b,1923-06-21,2018-06-24,Mrs.,Mackenzie361,Bergnaum523,unknown,Jacobi462,M,white,hispanic,F,Westborough  Massachusetts  US,392 Yundt Row,Boston,Massachusetts,Suffolk County,2118.0,42.31638447227768,-71.03950226
17171e7a-4f3e-6d97-cc8d-bbcede20f9a7,1937-12-30,unknown,Mr.,Chance908,Terry864,unknown,unknown,M,white,nonhispanic,M,Kingston  Massachusetts  US,841 Tromp Dale Apt 44,Somerville,Massachusetts,Middlesex County,2143.0,42.38081978965322,-71.09793263
e34f9bdf-dd78-636f-c4b7-032078b1c2af,1977-04-19,unknown,Mr.,Darrick836,McClure239,unknown,unknown,M,asian,hispanic,M,Attleboro  Massachusetts  US,1042 Grady Tunnel,Boston,Massachusetts,Suffolk County,2113.0,42.37718522403883,-71.04273428
3d17f121-e015-683b-df1e-21e1ddbaab9c,1985-09-12,unknown,Mrs.,Magnolia736,Stark857,unknown,Kassulke119,M,black,hispanic,F,Haverhill  Massachusetts  US,179 Keebler Knoll Unit 15,Boston,Massachusetts,Suffolk County,2122.0,42.32094350185758,-71.08108648
bfd88f6b-3a17-789b-d168-089c6ada0d16,1973-09-09,unknown,Mr.,Roberto515,Olivo261,unknown,unknown,M,black,hispanic,M,Roseau  Saint George  DM,131 Mante Gate,Winthrop,Massachusetts,Suffolk County,2152.0,42.35090371562762,-70.9979583
fed6b162-942a-1344-f218-c733a0d7082d,1938-01-02,unknown,Mr.,Kieth891,Shields502,unknown,unknown,M,white,nonhispanic,M,Haverhill  Massachusetts  US,421 Cartwright Terrace Suite 43,Boston,Massachusetts,Suffolk County,2121.0,42.40934663045503,-71.10306352
f4a34af7-d34b-3a28-9287-c7df7c009e5a,1978-12-17,unknown,Mr.,Rich940,Legros616,unknown,unknown,M,white,nonhispanic,M,Boston  Massachusetts  US,278 Gutkowski Terrace,Boston,Massachusetts,Suffolk County,2125.0,42.33939298307981,-71.03240808
1fed4785-f1d2-c104-8334-0d11d5a435ba,1941-12-20,unknown,Mr.,Aldo414,Hoeger474,unknown,unknown,M,white,nonhispanic,M,Holyoke  Massachusetts  US,1054 Johnston Trace,Boston,Massachusetts,Suffolk County,2120.0,42.31773684180943,-71.16564805
7c96fd5c-ae3d-308a-a9ee-948ab47860f9,1945-12-27,unknown,Ms.,Hanh683,Walker122,unknown,unknown,S,white,nonhispanic,F,Belchertown  Massachusetts  US,774 Kautzer Well Apt 11,Boston,Massachusetts,Suffolk County,2111.0,42.36700210812753,-71.03641285
71756e27-01e1-98b1-27a7-87420b64dc7b,1974-10-03,unknown,Mrs.,Hellen346,Keebler762,unknown,Ziemann98,M,white,nonhispanic,F,New Bedford  Massachusetts  US,1053 Windler Corner Apt 51,Winthrop,Massachusetts,Suffolk County,2152.0,42.36347064870925,-70.97644005
b567e856-a258-ce72-6805-35a0d7c8c3fe,1975-12-30,unknown,Mr.,Antone63,Prosacco716,unknown,unknown,M,white,nonhispanic,M,Paxton  Massachusetts  US,295 Thiel Haven Unit 79,Quincy,Massachusetts,Norfolk County,2169.0,42.28582530499288,-71.03741376
ded9d0c9-ae3c-a52a-2567-234bcf5a2294,1933-01-31,2013-11-28,Mr.,Domenic627,Hudson301,unknown,unknown,M,white,nonhispanic,M,Mashpee  Massachusetts  US,584 Hauck Trace,Somerville,Massachusetts,Middlesex County,2144.0,42.37146734511523,-71.10822917
fba3d563-9dee-b05d-5598-57b56b9dd26c,1951-03-01,2019-11-25,Mrs.,Cathern761,Beer512,unknown,Schulist381,M,white,nonhispanic,F,Southbridge  Massachusetts  US,780 Cummings Path Apt 48,Boston,Massachusetts,Suffolk County,2118.0,42.34880878168812,-71.07385211
38f9b2af-728b-f4ea-7d45-1f6e21b027cf,1951-03-01,unknown,Mrs.,Delaine470,Rippin620,unknown,Botsford977,M,white,nonhispanic,F,Shrewsbury  Massachusetts  US,105 Blanda Ranch,Boston,Massachusetts,Suffolk County,2135.0,42.38494019784731,-70.94992071
9bd29a67-4b5a-01b4-66b0-c0ebdb90ddcd,1934-03-27,2017-04-10,Mrs.,Adriana394,Montenegro24,unknown,Haro814,M,black,nonhispanic,F,Lima  Lima Province  PE,981 Kirlin View,Boston,Massachusetts,Suffolk County,2116.0,42.32139893619726,-71.12125051
dca6e740-e04e-b0e6-7a5f-d73b11b42d1a,1940-02-14,unknown,Mrs.,Bobbye345,Dare640,unknown,Vandervort697,M,white,nonhispanic,F,Amherst  Massachusetts  US,260 Bechtelar Boulevard,Hingham,Massachusetts,Plymouth County,2043.0,42.25196661197759,-70.87246868
a611d4f8-d8de-92cc-590b-28be71434d0d,1940-04-10,unknown,Mr.,Jamie386,Schmidt332,unknown,unknown,M,asian,hispanic,M,Burlington  Massachusetts  US,238 Hudson Forge,Boston,Massachusetts,Suffolk County,2122.0,42.34541788559094,-71.10927913
2e5386f0-85c7-6a17-ed77-d8fcecb78b9d,1925-11-20,2021-12-26,Mr.,Del587,Wyman904,unknown,unknown,M,white,nonhispanic,M,Revere  Massachusetts  US,722 Prohaska Port Unit 34,Everett,Massachusetts,Middlesex County,2149.0,42.3566307,-71.05178726
886b4027-9cd6-d8c8-9f04-d1ccd1023d59,1969-01-26,unknown,Mrs.,Sonia106,Toledo81,unknown,Ybarra887,M,other,hispanic,F,Guatemala City  Guatemala  GT,970 Jacobs Quay,Boston,Massachusetts,Suffolk County,2111.0,42.32718246323334,-71.05869273
af7ca880-2707-c0de-3ccd-ae9319f9e6f3,1925-11-20,unknown,Mr.,Elijah719,Ziemann98,unknown,unknown,M,white,nonhispanic,M,Leominster  Massachusetts  US,1011 Lowe Brook,Everett,Massachusetts,Middlesex County,2149.0,42.38497430982729,-71.01310073
7c2e1929-8a1a-939b-369b-b2a4bcb55595,1930-10-14,unknown,Mr.,Arlen68,Barrows492,unknown,unknown,M,black,nonhispanic,M,Holbrook  Massachusetts  US,828 Ratke Fork Apt 49,Boston,Massachusetts,Suffolk County,2119.0,42.37946394460953,-71.07593975
4dee598f-fd6b-6214-2175-c41c3307a43c,1970-12-02,unknown,Mr.,Rayford811,Satterfield305,unknown,unknown,M,white,hispanic,M,Springfield  Massachusetts  US,465 Bernhard Avenue Suite 20,Scituate,Massachusetts,Plymouth County,2066.0,42.22948938,-70.77260577
e54023a5-ae9a-fea9-3ad3-08989ea5b5aa,1985-01-17,unknown,Mrs.,Terri848,Legros616,unknown,Jerde200,M,white,nonhispanic,F,Gloucester  Massachusetts  US,772 Maggio Parade,Boston,Massachusetts,Suffolk County,2125.0,42.36255111449061,-71.05821065
878ed63c-cd3f-bf84-15f6-e8d0cf8022a4,1935-03-29,unknown,Ms.,Shondra529,Hartmann983,unknown,unknown,S,black,nonhispanic,F,Quincy  Massachusetts  US,467 Cremin Trafficway,Boston,Massachusetts,Suffolk County,2126.0,42.32140277107377,-71.02755745
905d0433-9ca3-4883-cbd4-3df36fd5f1c6,1939-10-18,2019-02-06,Mr.,Raleigh478,Frami345,unknown,unknown,M,white,nonhispanic,M,Lincoln  Massachusetts  US,758 Cormier Haven,Boston,Massachusetts,Suffolk County,2120.0,42.34937382380348,-71.03492841
2a7c44d6-d786-a897-39a0-352e4d20f44f,1935-01-21,unknown,Mrs.,Basilia559,Pollich983,unknown,Wiza601,M,white,nonhispanic,F,Rutland  Massachusetts  US,299 Farrell Ramp Suite 23,Somerville,Massachusetts,Middlesex County,2145.0,42.36662698910376,-71.11245869
8c7f48e0-ed63-8e5e-a7b1-f7f2e88f56b7,1975-05-31,unknown,Mrs.,Maren639,Torp761,unknown,Jones311,M,black,nonhispanic,F,Boston  Massachusetts  US,509 Reinger Light,Boston,Massachusetts,Suffolk County,2129.0,42.29080550577358,-71.04209932
92390d09-7f82-3be6-c334-c4ecf6b5b0d1,1936-07-21,2018-08-17,Mr.,Alec433,Little434,unknown,unknown,M,white,nonhispanic,M,Revere  Massachusetts  US,279 Mayert Extension Suite 91,Boston,Massachusetts,Suffolk County,2128.0,42.34980382144519,-71.01900251
dd62510c-8446-f3c9-1246-f7a0ffa42f6a,1932-09-17,unknown,Mrs.,Caridad510,Tafoya874,unknown,Serrato62,M,black,hispanic,F,Caguas  Puerto Rico  PR,1063 Terry Harbor Apt 63,Boston,Massachusetts,Suffolk County,2131.5,42.32542525915494,-71.02661254
9b874b88-a7a3-a286-ef29-ef9850d40ee3,1973-10-28,2012-05-15,Ms.,Angelena945,Gibson10,unknown,unknown,S,white,nonhispanic,F,East Longmeadow  Massachusetts  US,1021 Mertz Village,Quincy,Massachusetts,Norfolk County,2170.0,42.31123273248411,-71.05154958
